epoch,accuracy,false_negatives,false_positives,loss,precision,recall,sensitivity_at_specificity,specificity_at_sensitivity,true_negatives,true_positives,val_accuracy,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_sensitivity_at_specificity,val_specificity_at_sensitivity,val_true_negatives,val_true_positives
21,0.9915966391563416,23.0,23.0,0.04888979718089104,0.9915966391563416,0.9915966391563416,0.9963463544845581,0.9963463544845581,2714.0,2714.0,0.9647812247276306,33.0,33.0,0.12667571008205414,0.9647812247276306,0.9647812247276306,0.9925293326377869,0.9925293326377869,904.0,904.0
22,0.9919620156288147,22.0,22.0,0.04576495662331581,0.9919620156288147,0.9919620156288147,0.9963463544845581,0.9963463544845581,2715.0,2715.0,0.965848445892334,32.0,32.0,0.21954795718193054,0.965848445892334,0.965848445892334,0.9871931672096252,0.9871931672096252,905.0,905.0
23,0.9912312626838684,24.0,24.0,0.0695459172129631,0.9912312626838684,0.9912312626838684,0.994154155254364,0.994154155254364,2713.0,2713.0,0.9679829478263855,30.0,30.0,0.30706915259361267,0.9679829478263855,0.9679829478263855,0.9807897806167603,0.9807897806167603,907.0,907.0
24,0.9915966391563416,23.0,23.0,0.05508485808968544,0.9915966391563416,0.9915966391563416,0.9956156611442566,0.9956156611442566,2714.0,2714.0,0.965848445892334,32.0,32.0,0.26080068945884705,0.965848445892334,0.965848445892334,0.9839914441108704,0.9839914441108704,905.0,905.0
25,0.9912312626838684,24.0,24.0,0.0594080314040184,0.9912312626838684,0.9912312626838684,0.9948849081993103,0.9948849081993103,2713.0,2713.0,0.965848445892334,32.0,32.0,0.40685972571372986,0.965848445892334,0.965848445892334,0.9669156670570374,0.9669156670570374,905.0,905.0
26,0.9919620156288147,22.0,22.0,0.06250395625829697,0.9919620156288147,0.9919620156288147,0.9967117309570312,0.9967117309570312,2715.0,2715.0,0.965848445892334,32.0,32.0,0.8636720776557922,0.965848445892334,0.965848445892334,0.965848445892334,0.965848445892334,905.0,905.0
27,0.9908658862113953,25.0,25.0,0.09124383330345154,0.9908658862113953,0.9908658862113953,0.9937888383865356,0.9937888383865356,2712.0,2712.0,0.965848445892334,32.0,32.0,0.560249388217926,0.965848445892334,0.965848445892334,0.9733191132545471,0.9733191132545471,905.0,905.0
28,0.9908658862113953,25.0,25.0,0.06085210666060448,0.9908658862113953,0.9908658862113953,0.9952502846717834,0.9952502846717834,2712.0,2712.0,0.965848445892334,32.0,32.0,0.4612552225589752,0.965848445892334,0.965848445892334,0.9679829478263855,0.9679829478263855,905.0,905.0
29,0.9915966391563416,23.0,23.0,0.06672272831201553,0.9915966391563416,0.9915966391563416,0.9956156611442566,0.9956156611442566,2714.0,2714.0,0.965848445892334,32.0,32.0,0.6018742322921753,0.965848445892334,0.965848445892334,0.965848445892334,0.965848445892334,905.0,905.0
30,0.9912312626838684,24.0,24.0,0.05276874080300331,0.9912312626838684,0.9912312626838684,0.9967117309570312,0.9967117309570312,2713.0,2713.0,0.965848445892334,32.0,32.0,0.6423506736755371,0.965848445892334,0.965848445892334,0.9690501689910889,0.9690501689910889,905.0,905.0
31,0.9915966391563416,23.0,23.0,0.07121989130973816,0.9915966391563416,0.9915966391563416,0.9956156611442566,0.9956156611442566,2714.0,2714.0,0.965848445892334,32.0,32.0,0.4446978271007538,0.965848445892334,0.965848445892334,0.9743863344192505,0.9743863344192505,905.0,905.0
32,0.9915966391563416,23.0,23.0,0.054245736449956894,0.9915966391563416,0.9915966391563416,0.995980978012085,0.995980978012085,2714.0,2714.0,0.965848445892334,32.0,32.0,0.6873845458030701,0.965848445892334,0.965848445892334,0.9669156670570374,0.9669156670570374,905.0,905.0
33,0.9915966391563416,23.0,23.0,0.05149613320827484,0.9915966391563416,0.9915966391563416,0.995980978012085,0.995980978012085,2714.0,2714.0,0.965848445892334,32.0,32.0,0.25551265478134155,0.965848445892334,0.965848445892334,0.9743863344192505,0.9743863344192505,905.0,905.0
34,0.9915966391563416,23.0,23.0,0.037289347499608994,0.9915966391563416,0.9915966391563416,0.9974424839019775,0.9974424839019775,2714.0,2714.0,0.965848445892334,32.0,32.0,0.3120664954185486,0.965848445892334,0.965848445892334,0.9690501689910889,0.9690501689910889,905.0,905.0
35,0.9919620156288147,22.0,22.0,0.04050690680742264,0.9919620156288147,0.9919620156288147,0.9967117309570312,0.9967117309570312,2715.0,2715.0,0.965848445892334,32.0,32.0,0.3215188682079315,0.965848445892334,0.965848445892334,0.9679829478263855,0.9679829478263855,905.0,905.0
36,0.9919620156288147,22.0,22.0,0.04739629104733467,0.9919620156288147,0.9919620156288147,0.9948849081993103,0.9948849081993103,2715.0,2715.0,0.965848445892334,32.0,32.0,0.26752594113349915,0.965848445892334,0.965848445892334,0.9797224998474121,0.9797224998474121,905.0,905.0
37,0.9915966391563416,23.0,23.0,0.038116537034511566,0.9915966391563416,0.9915966391563416,0.9967117309570312,0.9967117309570312,2714.0,2714.0,0.965848445892334,32.0,32.0,0.27070680260658264,0.965848445892334,0.965848445892334,0.9733191132545471,0.9733191132545471,905.0,905.0
38,0.9919620156288147,22.0,22.0,0.037908200174570084,0.9919620156288147,0.9919620156288147,0.9963463544845581,0.9963463544845581,2715.0,2715.0,0.965848445892334,32.0,32.0,0.2545992434024811,0.965848445892334,0.965848445892334,0.9807897806167603,0.9807897806167603,905.0,905.0
39,0.9915966391563416,23.0,23.0,0.05075284466147423,0.9915966391563416,0.9915966391563416,0.9945195317268372,0.9945195317268372,2714.0,2714.0,0.965848445892334,32.0,32.0,0.2467215657234192,0.965848445892334,0.965848445892334,0.9743863344192505,0.9743863344192505,905.0,905.0
40,0.9915966391563416,23.0,23.0,0.036963362246751785,0.9915966391563416,0.9915966391563416,0.9967117309570312,0.9967117309570312,2714.0,2714.0,0.965848445892334,32.0,32.0,0.26137304306030273,0.965848445892334,0.965848445892334,0.9711846113204956,0.9711846113204956,905.0,905.0
41,0.9912312626838684,24.0,24.0,0.04148334637284279,0.9912312626838684,0.9912312626838684,0.9967117309570312,0.9967117309570312,2713.0,2713.0,0.965848445892334,32.0,32.0,0.35031959414482117,0.965848445892334,0.965848445892334,0.9701173901557922,0.9701173901557922,905.0,905.0
42,0.9915966391563416,23.0,23.0,0.052942290902137756,0.9915966391563416,0.9915966391563416,0.995980978012085,0.995980978012085,2714.0,2714.0,0.965848445892334,32.0,32.0,0.4750261604785919,0.965848445892334,0.965848445892334,0.9733191132545471,0.9733191132545471,905.0,905.0
43,0.9912312626838684,24.0,24.0,0.04138963297009468,0.9912312626838684,0.9912312626838684,0.9970771074295044,0.9970771074295044,2713.0,2713.0,0.965848445892334,32.0,32.0,0.7972655296325684,0.965848445892334,0.965848445892334,0.9701173901557922,0.9701173901557922,905.0,905.0
44,0.9915966391563416,23.0,23.0,0.05698820576071739,0.9915966391563416,0.9915966391563416,0.9963463544845581,0.9963463544845581,2714.0,2714.0,0.965848445892334,32.0,32.0,0.45619434118270874,0.965848445892334,0.965848445892334,0.9743863344192505,0.9743863344192505,905.0,905.0
45,0.9915966391563416,23.0,23.0,0.03421381860971451,0.9915966391563416,0.9915966391563416,0.9963463544845581,0.9963463544845581,2714.0,2714.0,0.965848445892334,32.0,32.0,0.4318227469921112,0.965848445892334,0.965848445892334,0.9743863344192505,0.9743863344192505,905.0,905.0
46,0.9912312626838684,24.0,24.0,0.04071226716041565,0.9912312626838684,0.9912312626838684,0.9970771074295044,0.9970771074295044,2713.0,2713.0,0.9669156670570374,31.0,31.0,0.5343515276908875,0.9669156670570374,0.9669156670570374,0.9733191132545471,0.9733191132545471,906.0,906.0
47,0.9915966391563416,23.0,23.0,0.04631488025188446,0.9915966391563416,0.9915966391563416,0.9967117309570312,0.9967117309570312,2714.0,2714.0,0.965848445892334,32.0,32.0,0.4883054792881012,0.965848445892334,0.965848445892334,0.9701173901557922,0.9701173901557922,905.0,905.0
48,0.9915966391563416,23.0,23.0,0.0403616726398468,0.9915966391563416,0.9915966391563416,0.9974424839019775,0.9974424839019775,2714.0,2714.0,0.965848445892334,32.0,32.0,0.37053486704826355,0.965848445892334,0.965848445892334,0.9850587248802185,0.9850587248802185,905.0,905.0
49,0.9915966391563416,23.0,23.0,0.04696521908044815,0.9915966391563416,0.9915966391563416,0.9967117309570312,0.9967117309570312,2714.0,2714.0,0.965848445892334,32.0,32.0,0.47809118032455444,0.965848445892334,0.965848445892334,0.9701173901557922,0.9701173901557922,905.0,905.0
50,0.9915966391563416,23.0,23.0,0.03649343550205231,0.9915966391563416,0.9915966391563416,0.9974424839019775,0.9974424839019775,2714.0,2714.0,0.965848445892334,32.0,32.0,0.4869694113731384,0.965848445892334,0.965848445892334,0.9733191132545471,0.9733191132545471,905.0,905.0
51,0.9915966391563416,23.0,23.0,0.03573347628116608,0.9915966391563416,0.9915966391563416,0.9974424839019775,0.9974424839019775,2714.0,2714.0,0.965848445892334,32.0,32.0,0.6073140501976013,0.965848445892334,0.965848445892334,0.9733191132545471,0.9733191132545471,905.0,905.0
52,0.9908658862113953,25.0,25.0,0.03640928119421005,0.9908658862113953,0.9908658862113953,0.9963463544845581,0.9963463544845581,2712.0,2712.0,0.965848445892334,32.0,32.0,1.292676329612732,0.965848445892334,0.965848445892334,0.9925293326377869,0.9679829478263855,905.0,905.0
53,0.9915966391563416,23.0,23.0,0.03687906265258789,0.9915966391563416,0.9915966391563416,0.9970771074295044,0.9970771074295044,2714.0,2714.0,0.965848445892334,32.0,32.0,5.926012992858887,0.965848445892334,0.965848445892334,0.9722518920898438,0.965848445892334,905.0,905.0
54,0.9919620156288147,22.0,22.0,0.03704660013318062,0.9919620156288147,0.9919620156288147,0.9967117309570312,0.9967117309570312,2715.0,2715.0,0.965848445892334,32.0,32.0,0.6999979019165039,0.965848445892334,0.965848445892334,0.9722518920898438,0.9722518920898438,905.0,905.0
55,0.9915966391563416,23.0,23.0,0.0482667051255703,0.9915966391563416,0.9915966391563416,0.9963463544845581,0.9963463544845581,2714.0,2714.0,0.965848445892334,32.0,32.0,0.7393919229507446,0.965848445892334,0.965848445892334,0.9743863344192505,0.9743863344192505,905.0,905.0
56,0.9915966391563416,23.0,23.0,0.0668044313788414,0.9915966391563416,0.9915966391563416,0.9967117309570312,0.9967117309570312,2714.0,2714.0,0.965848445892334,32.0,32.0,0.6145686507225037,0.965848445892334,0.965848445892334,0.9722518920898438,0.9722518920898438,905.0,905.0
57,0.9919620156288147,22.0,22.0,0.03170260041952133,0.9919620156288147,0.9919620156288147,0.9978078007698059,0.9978078007698059,2715.0,2715.0,0.965848445892334,32.0,32.0,0.4532392621040344,0.965848445892334,0.965848445892334,0.9722518920898438,0.9722518920898438,905.0,905.0
58,0.9919620156288147,22.0,22.0,0.04256197437644005,0.9919620156288147,0.9919620156288147,0.9970771074295044,0.9970771074295044,2715.0,2715.0,0.965848445892334,32.0,32.0,0.3974074721336365,0.965848445892334,0.965848445892334,0.9733191132545471,0.9733191132545471,905.0,905.0
59,0.9915966391563416,23.0,23.0,0.031135542318224907,0.9915966391563416,0.9915966391563416,0.9970771074295044,0.9970771074295044,2714.0,2714.0,0.965848445892334,32.0,32.0,0.3797247111797333,0.965848445892334,0.965848445892334,0.9743863344192505,0.9743863344192505,905.0,905.0
60,0.9915966391563416,23.0,23.0,0.0409729890525341,0.9915966391563416,0.9915966391563416,0.9970771074295044,0.9970771074295044,2714.0,2714.0,0.965848445892334,32.0,32.0,0.40858569741249084,0.965848445892334,0.965848445892334,0.9754535555839539,0.9754535555839539,905.0,905.0
61,0.9919620156288147,22.0,22.0,0.034819554537534714,0.9919620156288147,0.9919620156288147,0.9974424839019775,0.9974424839019775,2715.0,2715.0,0.965848445892334,32.0,32.0,0.40928342938423157,0.965848445892334,0.965848445892334,0.9754535555839539,0.9754535555839539,905.0,905.0
62,0.9919620156288147,22.0,22.0,0.03664187341928482,0.9919620156288147,0.9919620156288147,0.9963463544845581,0.9963463544845581,2715.0,2715.0,0.965848445892334,32.0,32.0,0.3897663354873657,0.965848445892334,0.965848445892334,0.9754535555839539,0.9754535555839539,905.0,905.0
63,0.9915966391563416,23.0,23.0,0.04578852280974388,0.9915966391563416,0.9915966391563416,0.9974424839019775,0.9974424839019775,2714.0,2714.0,0.965848445892334,32.0,32.0,0.3384062945842743,0.965848445892334,0.965848445892334,0.9679829478263855,0.9679829478263855,905.0,905.0
64,0.9919620156288147,22.0,22.0,0.03212800621986389,0.9919620156288147,0.9919620156288147,0.9967117309570312,0.9967117309570312,2715.0,2715.0,0.965848445892334,32.0,32.0,0.34648165106773376,0.965848445892334,0.965848445892334,0.9807897806167603,0.9807897806167603,905.0,905.0
65,0.9919620156288147,22.0,22.0,0.03320790082216263,0.9919620156288147,0.9919620156288147,0.9970771074295044,0.9970771074295044,2715.0,2715.0,0.965848445892334,32.0,32.0,0.33150991797447205,0.965848445892334,0.965848445892334,0.982924222946167,0.982924222946167,905.0,905.0
66,0.9919620156288147,22.0,22.0,0.03370871767401695,0.9919620156288147,0.9919620156288147,0.9974424839019775,0.9974424839019775,2715.0,2715.0,0.965848445892334,32.0,32.0,0.33079957962036133,0.965848445892334,0.965848445892334,0.976520836353302,0.976520836353302,905.0,905.0
67,0.9915966391563416,23.0,23.0,0.02755039557814598,0.9915966391563416,0.9915966391563416,0.9985385537147522,0.9985385537147522,2714.0,2714.0,0.965848445892334,32.0,32.0,0.34158986806869507,0.965848445892334,0.965848445892334,0.9690501689910889,0.9690501689910889,905.0,905.0
68,0.9919620156288147,22.0,22.0,0.035914886742830276,0.9919620156288147,0.9919620156288147,0.9963463544845581,0.9963463544845581,2715.0,2715.0,0.965848445892334,32.0,32.0,0.3928241431713104,0.965848445892334,0.965848445892334,0.9775880575180054,0.9775880575180054,905.0,905.0
69,0.9919620156288147,22.0,22.0,0.03290601447224617,0.9919620156288147,0.9919620156288147,0.9989039301872253,0.9989039301872253,2715.0,2715.0,0.965848445892334,32.0,32.0,0.4154398739337921,0.965848445892334,0.965848445892334,0.9690501689910889,0.9690501689910889,905.0,905.0
70,0.9919620156288147,22.0,22.0,0.03723938390612602,0.9919620156288147,0.9919620156288147,0.9978078007698059,0.9978078007698059,2715.0,2715.0,0.9669156670570374,31.0,31.0,0.659527599811554,0.9669156670570374,0.9669156670570374,0.9743863344192505,0.9743863344192505,906.0,906.0
71,0.9915966391563416,23.0,23.0,0.03398823365569115,0.9915966391563416,0.9915966391563416,0.9974424839019775,0.9974424839019775,2714.0,2714.0,0.9679829478263855,30.0,30.0,0.4473247826099396,0.9679829478263855,0.9679829478263855,0.9733191132545471,0.9733191132545471,907.0,907.0
72,0.9923273921012878,21.0,21.0,0.04504359886050224,0.9923273921012878,0.9923273921012878,0.9974424839019775,0.9974424839019775,2716.0,2716.0,0.9679829478263855,30.0,30.0,0.30877789855003357,0.9679829478263855,0.9679829478263855,0.9722518920898438,0.9722518920898438,907.0,907.0
73,0.9923273921012878,21.0,21.0,0.030008632689714432,0.9923273921012878,0.9923273921012878,0.998173177242279,0.998173177242279,2716.0,2716.0,0.9669156670570374,31.0,31.0,0.2599467635154724,0.9669156670570374,0.9669156670570374,0.976520836353302,0.976520836353302,906.0,906.0
74,0.9915966391563416,23.0,23.0,0.03245527669787407,0.9915966391563416,0.9915966391563416,0.9978078007698059,0.9978078007698059,2714.0,2714.0,0.965848445892334,32.0,32.0,0.3872451186180115,0.965848445892334,0.965848445892334,0.9754535555839539,0.9754535555839539,905.0,905.0
75,0.9919620156288147,22.0,22.0,0.0363411121070385,0.9919620156288147,0.9919620156288147,0.9985385537147522,0.9985385537147522,2715.0,2715.0,0.965848445892334,32.0,32.0,0.46677929162979126,0.965848445892334,0.965848445892334,0.976520836353302,0.976520836353302,905.0,905.0
76,0.9915966391563416,23.0,23.0,0.0358099602162838,0.9915966391563416,0.9915966391563416,0.9970771074295044,0.9970771074295044,2714.0,2714.0,0.9669156670570374,31.0,31.0,1.7636619806289673,0.9669156670570374,0.9669156670570374,0.9903948903083801,0.9690501689910889,906.0,906.0
77,0.9912312626838684,24.0,24.0,0.03691992163658142,0.9912312626838684,0.9912312626838684,0.9970771074295044,0.9970771074295044,2713.0,2713.0,0.965848445892334,32.0,32.0,0.5360784530639648,0.965848445892334,0.965848445892334,0.9711846113204956,0.9711846113204956,905.0,905.0
78,0.9915966391563416,23.0,23.0,0.03226210176944733,0.9915966391563416,0.9915966391563416,0.9974424839019775,0.9974424839019775,2714.0,2714.0,0.965848445892334,32.0,32.0,0.26858165860176086,0.965848445892334,0.965848445892334,0.9861259460449219,0.9861259460449219,905.0,905.0
79,0.9919620156288147,22.0,22.0,0.029229579493403435,0.9919620156288147,0.9919620156288147,0.9989039301872253,0.9989039301872253,2715.0,2715.0,0.965848445892334,32.0,32.0,0.33442971110343933,0.965848445892334,0.965848445892334,0.976520836353302,0.976520836353302,905.0,905.0
80,0.9915966391563416,23.0,23.0,0.03838472440838814,0.9915966391563416,0.9915966391563416,0.9978078007698059,0.9978078007698059,2714.0,2714.0,0.965848445892334,32.0,32.0,0.19653186202049255,0.965848445892334,0.965848445892334,0.9850587248802185,0.9850587248802185,905.0,905.0
81,0.9919620156288147,22.0,22.0,0.04561743140220642,0.9919620156288147,0.9919620156288147,0.9963463544845581,0.9963463544845581,2715.0,2715.0,0.965848445892334,32.0,32.0,0.7284790277481079,0.965848445892334,0.965848445892334,0.9797224998474121,0.9797224998474121,905.0,905.0
82,0.9908658862113953,25.0,25.0,0.04235357046127319,0.9908658862113953,0.9908658862113953,0.9970771074295044,0.9970771074295044,2712.0,2712.0,0.965848445892334,32.0,32.0,0.35867494344711304,0.965848445892334,0.965848445892334,0.9850587248802185,0.9850587248802185,905.0,905.0
83,0.9915966391563416,23.0,23.0,0.0365835539996624,0.9915966391563416,0.9915966391563416,0.9974424839019775,0.9974424839019775,2714.0,2714.0,0.965848445892334,32.0,32.0,0.7217791676521301,0.965848445892334,0.965848445892334,0.9701173901557922,0.9701173901557922,905.0,905.0
84,0.9915966391563416,23.0,23.0,0.03735748678445816,0.9915966391563416,0.9915966391563416,0.995980978012085,0.995980978012085,2714.0,2714.0,0.965848445892334,32.0,32.0,0.3337431848049164,0.965848445892334,0.965848445892334,0.9807897806167603,0.9807897806167603,905.0,905.0
85,0.9915966391563416,23.0,23.0,0.03829392418265343,0.9915966391563416,0.9915966391563416,0.9970771074295044,0.9970771074295044,2714.0,2714.0,0.965848445892334,32.0,32.0,0.37182602286338806,0.965848445892334,0.965848445892334,0.976520836353302,0.976520836353302,905.0,905.0
86,0.9919620156288147,22.0,22.0,0.02921714447438717,0.9919620156288147,0.9919620156288147,0.998173177242279,0.998173177242279,2715.0,2715.0,0.965848445892334,32.0,32.0,0.5893255472183228,0.965848445892334,0.965848445892334,0.9722518920898438,0.9722518920898438,905.0,905.0
87,0.9919620156288147,22.0,22.0,0.026571473106741905,0.9919620156288147,0.9919620156288147,0.9978078007698059,0.9978078007698059,2715.0,2715.0,0.965848445892334,32.0,32.0,2.509484052658081,0.965848445892334,0.965848445892334,0.9871931672096252,0.965848445892334,905.0,905.0
88,0.9923273921012878,21.0,21.0,0.03571700677275658,0.9923273921012878,0.9923273921012878,0.9978078007698059,0.9978078007698059,2716.0,2716.0,0.965848445892334,32.0,32.0,0.2478809803724289,0.965848445892334,0.965848445892334,0.976520836353302,0.976520836353302,905.0,905.0
89,0.9915966391563416,23.0,23.0,0.02393290586769581,0.9915966391563416,0.9915966391563416,0.9985385537147522,0.9985385537147522,2714.0,2714.0,0.9669156670570374,31.0,31.0,0.31837186217308044,0.9669156670570374,0.9669156670570374,0.9733191132545471,0.9733191132545471,906.0,906.0
90,0.9919620156288147,22.0,22.0,0.026440072804689407,0.9919620156288147,0.9919620156288147,0.9974424839019775,0.9974424839019775,2715.0,2715.0,0.965848445892334,32.0,32.0,0.3818797171115875,0.965848445892334,0.965848445892334,0.9743863344192505,0.9743863344192505,905.0,905.0
91,0.9923273921012878,21.0,21.0,0.02652237005531788,0.9923273921012878,0.9923273921012878,0.9985385537147522,0.9985385537147522,2716.0,2716.0,0.965848445892334,32.0,32.0,0.30270498991012573,0.965848445892334,0.965848445892334,0.9807897806167603,0.9807897806167603,905.0,905.0
92,0.9915966391563416,23.0,23.0,0.03172171488404274,0.9915966391563416,0.9915966391563416,0.9978078007698059,0.9978078007698059,2714.0,2714.0,0.9669156670570374,31.0,31.0,0.49425700306892395,0.9669156670570374,0.9669156670570374,0.9733191132545471,0.9733191132545471,906.0,906.0
93,0.9919620156288147,22.0,22.0,0.029976660385727882,0.9919620156288147,0.9919620156288147,0.9974424839019775,0.9974424839019775,2715.0,2715.0,0.9679829478263855,30.0,30.0,0.3796546161174774,0.9679829478263855,0.9679829478263855,0.9711846113204956,0.9711846113204956,907.0,907.0
94,0.9915966391563416,23.0,23.0,0.03761495277285576,0.9915966391563416,0.9915966391563416,0.9974424839019775,0.9974424839019775,2714.0,2714.0,0.9669156670570374,31.0,31.0,0.40425121784210205,0.9669156670570374,0.9669156670570374,0.9775880575180054,0.9775880575180054,906.0,906.0
95,0.9915966391563416,23.0,23.0,0.03758271783590317,0.9915966391563416,0.9915966391563416,0.9974424839019775,0.9974424839019775,2714.0,2714.0,0.9669156670570374,31.0,31.0,0.5836824774742126,0.9669156670570374,0.9669156670570374,0.976520836353302,0.976520836353302,906.0,906.0
96,0.9923273921012878,21.0,21.0,0.03392510861158371,0.9923273921012878,0.9923273921012878,0.9974424839019775,0.9974424839019775,2716.0,2716.0,0.9669156670570374,31.0,31.0,0.9243850708007812,0.9669156670570374,0.9669156670570374,0.993596613407135,0.9711846113204956,906.0,906.0
