epoch,accuracy,false_negatives,false_positives,loss,precision,recall,sensitivity_at_specificity,specificity_at_sensitivity,true_negatives,true_positives,val_accuracy,val_false_negatives,val_false_positives,val_loss,val_precision,val_recall,val_sensitivity_at_specificity,val_specificity_at_sensitivity,val_true_negatives,val_true_positives
10,0.7562500238418579,390.0,390.0,0.5344778895378113,0.7562500238418579,0.7562500238418579,0.9293749928474426,0.9293749928474426,1210.0,1210.0,0.8137059211730957,560.0,560.0,0.43772563338279724,0.8137059211730957,0.8137059211730957,0.9577511548995972,0.9577511548995972,2446.0,2446.0
11,0.7631250023841858,379.0,379.0,0.5229251384735107,0.7631250023841858,0.7631250023841858,0.9312499761581421,0.9312499761581421,1221.0,1221.0,0.8176979422569275,548.0,548.0,0.44230788946151733,0.8176979422569275,0.8176979422569275,0.9510977864265442,0.9510977864265442,2458.0,2458.0
12,0.7787500023841858,354.0,354.0,0.5044118762016296,0.7787500023841858,0.7787500023841858,0.9362499713897705,0.9362499713897705,1246.0,1246.0,0.8133732676506042,561.0,561.0,0.41240444779396057,0.8133732676506042,0.8133732676506042,0.9584165215492249,0.9584165215492249,2445.0,2445.0
13,0.7975000143051147,324.0,324.0,0.46566295623779297,0.7975000143051147,0.7975000143051147,0.9518749713897705,0.9518749713897705,1276.0,1276.0,0.7182301878929138,847.0,847.0,0.5934271812438965,0.7182301878929138,0.7182301878929138,0.8649367690086365,0.8649367690086365,2159.0,2159.0
14,0.7901002764701843,335.0,335.0,0.4597317576408386,0.7901002764701843,0.7901002764701843,0.9536340832710266,0.9536340832710266,1261.0,1261.0,0.8310046792030334,508.0,508.0,0.3923432528972626,0.8310046792030334,0.8310046792030334,0.9657351970672607,0.9657351970672607,2498.0,2498.0
15,0.78125,350.0,350.0,0.4700378477573395,0.78125,0.78125,0.9387500286102295,0.9387500286102295,1250.0,1250.0,0.7667997479438782,701.0,701.0,0.7411842346191406,0.7667997479438782,0.7667997479438782,0.8905522227287292,0.8905522227287292,2305.0,2305.0
16,0.7956249713897705,327.0,327.0,0.43309295177459717,0.7956249713897705,0.7956249713897705,0.9587500095367432,0.9587500095367432,1273.0,1273.0,0.7704590559005737,690.0,690.0,0.4668733477592468,0.7704590559005737,0.7704590559005737,0.9517631530761719,0.9517631530761719,2316.0,2316.0
17,0.8068749904632568,309.0,309.0,0.44216567277908325,0.8068749904632568,0.8068749904632568,0.9568750262260437,0.9568750262260437,1291.0,1291.0,0.7927478551864624,623.0,623.0,0.4683094322681427,0.7927478551864624,0.7927478551864624,0.9600798487663269,0.9600798487663269,2383.0,2383.0
18,0.7763158082962036,357.0,357.0,0.4627249240875244,0.7763158082962036,0.7763158082962036,0.9461153149604797,0.9461153149604797,1239.0,1239.0,0.8137059211730957,560.0,560.0,0.40947747230529785,0.8137059211730957,0.8137059211730957,0.9624085426330566,0.9624085426330566,2446.0,2446.0
19,0.8174999952316284,292.0,292.0,0.42713311314582825,0.8174999952316284,0.8174999952316284,0.9624999761581421,0.9624999761581421,1308.0,1308.0,0.7302062511444092,811.0,811.0,0.5985760688781738,0.7302062511444092,0.7302062511444092,0.8888888955116272,0.8888888955116272,2195.0,2195.0
